"","1642.MS00491","1642.MS00444","1642.MS00457","2382.MU002.C3.HA.1.678.root.9.12.lane7.NoIndex.L007.sequences","2382.DPOO1.C1.HA.3.438.root.4.12.lane7.NoIndex.L007.sequences","1642.MS00488","1001.SKD7","1642.MS00496","2382.MU002.C3.HA.3.687.rhizo.9.12.lane7.NoIndex.L007.sequences","1642.MS00446","2382.SH004.C1.RH.1.602.rhizo.9.12.lane7.NoIndex.L007.sequences","2382.SH007.C6.RH.3.512.rhizo.4.12.lane7.NoIndex.L007.sequences","1642.MS00363","1642.MS00357","2382.HE003.C181.HA.4.368.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00458","2382.SH004.C1.RH.4.617.rhizo.9.12.lane7.NoIndex.L007.sequences","2382.DPOO1.C1.HA.3.31.root.6.11.lane1.NoIndex.L001.sequences","1642.MS00632","2382.SH005.C3.RH.4.467.rhizo.4.12.lane7.NoIndex.L007.sequences","1642.MS00495","2382.HE003.C181.HA.3.363.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00571","1642.MS00577","2382.SH004.C1.RH.2.608.root.9.12.lane7.NoIndex.L007.sequences","1642.MS00341","2382.SH008.C6.HA.4.343.root.9.11.lane1.NoIndex.L001.sequences","2382.RU006.C181.RH.3.788.root.9.12.lane7.NoIndex.L007.sequences","2382.GM.181.R5.root.10.12.lane7.NoIndex.L007.sequences","2382.SH005.C3.RH.2.457.rhizo.4.12.lane7.NoIndex.L007.sequences","2382.MU002.C3.HA.3.487.rhizo.4.12.lane7.NoIndex.L007.sequences","1642.MS00344","2382.HE003.C181.HA.4.135.root.6.11.lane1.NoIndex.L001.sequences","1642.MS00540","1642.MS00405","2382.HE003.C181.HA.5.773.root.9.12.lane7.NoIndex.L007.sequences","1642.MS00376","2382.MU002.C3.HA.5.79.root.6.11.lane1.NoIndex.L001.sequences","2382.RU006.C181.RH.2.147.root.6.11.lane1.NoIndex.L001.sequences","1642.MS00531"
"2382.MU002.C3.HA.3.487.rhizo.4.12.lane7.NoIndex.L007.sequences",4.72932827029845,5.22905857043334,5.69130269827873,-3.11425316112108,-2.02649457182899,9.2422111132298,-1.6599938358486,5.97879108964231,-5.16401958399297,5.34721731939582,-5.22332264183338,-3.66737498719896,1.93181788607845,3.28631508662287,-2.47347818547769,5.98597276533037,-4.42152554925529,-0.946617952095201,7.48757469555511,-5.51575670204485,4.25999075082722,-1.85259012697215,3.21636708580741,4.23721640549291,-1.47254079047899,1.66154071556346,-2.0167833946398,-2.37486513346325,-2.13725552705762,-4.33369359945343,NA,2.40304779906311,-1.22993452142304,6.88068660883064,4.91236350790231,-1.29790318769181,1.42906364386016,-2.4393292592466,-1.78005988823414,7.72945969779763
"1642.MS00344",-1.49802091821392,-1.74058042647674,-2.21614782689206,-1.14126837839111,-0.933462410229659,-1.99836383505815,-1.30468073178617,-2.28180653562757,1.21507402670089,-1.55669403380892,1.11151918953562,1.00702739647714,-3.45967912118982,-7.41546667298006,-1.45210515901182,-2.12955772732756,0.641196093441304,-0.748174735075074,-2.32356304177573,0.500946368604316,-2.08703334111054,-1.3659643833083,-2.73139881433248,-2.39799851893882,-0.882743410806661,-3.6278785965174,-0.616462934447832,-0.674612918786617,-2.6429617363226,0.282075354953954,2.40304779906311,NA,-1.03808830537928,-1.93114160837501,-2.7038030689606,-0.587535333764379,-5.38306915033281,-0.777166451374818,-0.531336007292358,-2.54246529035955
"2382.HE003.C181.HA.4.135.root.6.11.lane1.NoIndex.L001.sequences",-0.125449684142472,0.0962924733806031,-0.243880498173618,-3.87170390060314,-5.10871844620175,0.848196668942372,-3.29571640441649,-0.250022391083795,-2.79045761320736,0.282560973222508,-3.50274377110942,-2.06143373705364,-0.960018611436263,-0.596580251889422,-5.00608534531544,-0.11203245505665,-4.2751907714922,-6.88244886053094,0.251419180691712,-3.8765289702145,0.489814718698865,-5.64526742604857,-0.224108499408991,-0.15970689489758,-3.89812261564684,-0.905411810944848,-5.77898293338541,-7.13698731588712,-2.34961876755822,-3.86262014396943,-1.22993452142304,-1.03808830537928,NA,0.47782408950911,-0.280484661233116,-6.85670189667637,-0.747189050153124,-6.41232396586284,-7.31455529349779,0.578064189532425
"1642.MS00540",-2.41987663915486,-3.64114670942609,-2.64868342126371,0.949687308496782,0.930505416271052,-3.9430719057442,1.56666027988965,-3.83457477629639,7.13124674886889,-2.4174149447571,5.83981200938018,5.82754504216884,-1.13118091148156,-2.08368386898407,1.95070706819778,-2.12315334669047,5.79207243361653,0.228269178145854,-2.88567541478162,6.11811435753891,-4.6609803668845,0.856912851917433,-3.3344187661365,-2.4400874096294,0.29891809644254,-1.7030008414438,3.08692138517819,2.53082896827217,0.304957185726571,4.88092816724629,6.88068660883064,-1.93114160837501,0.47782408950911,NA,-2.32170997516123,0.337047728710879,-2.47803635569928,2.08832512561502,1.04035293796767,-4.86693189343123
"1642.MS00405",-2.29803374427561,-3.05375831246662,-3.788443056527,0.193797621010209,0.269779991199349,-2.16927949380719,0.633432542298636,-4.66137434180642,3.4309689252359,-3.25446788112596,3.87968468964099,3.6115207822096,-4.74253079550541,-3.25938826008634,-0.0183783592631604,-3.65983685785503,3.12461933794348,-0.21859389055692,-3.08405570132818,3.98730490534572,-1.75468457794714,-0.515591950146631,-4.06006723592015,-3.01428093621034,-0.115692971135293,-2.93943992682363,1.47415096213018,0.915627258331564,-1.20597511403223,3.1464041826059,4.91236350790231,-2.7038030689606,-0.280484661233116,-2.32170997516123,NA,-0.0826867820299797,-2.86001818078024,0.521511380614032,0.0873801111614366,-4.07297987856539
"2382.HE003.C181.HA.5.773.root.9.12.lane7.NoIndex.L007.sequences",-0.00254948988857688,0.232752752556367,-0.0761926851178724,-4.1187002027317,-5.86378564418601,0.811680525350899,-2.81783472321324,-0.0621753110327054,-5.65531501992903,0.283937723618744,-6.95839633914973,-1.7266457300229,-0.753826664530785,-0.323977641706977,-4.9015652928861,0.0056645463812197,-7.89730387482568,-7.29774275749974,0.305133522787544,-7.28229912812177,0.277344775875605,-6.34864999673451,-0.207118078490266,-0.0788137928806586,-5.65036036116687,-0.520877570940506,-6.64584980808733,-8.00944415065853,-2.15317103033239,-6.84337440170582,-1.29790318769181,-0.587535333764379,-6.85670189667637,0.337047728710879,-0.0826867820299797,NA,-0.407763719405754,-6.79377498174539,-7.98600052562831,0.53793051141258
"1642.MS00376",-1.79393557299387,-1.94961615079152,-2.33075544775785,-0.852166339235677,-0.72018761108456,-2.17022143767607,-1.28754182025629,-2.45493110823043,1.76431254854145,-2.22465535142852,0.721695041776429,1.09467942750436,-4.05911079312989,-3.92058510834042,-1.10402497960425,-2.558708883012,0.723022197626341,-0.652776146240723,-2.39137391974857,0.553258468813881,-2.52974745778191,-1.20388112693923,-2.81240614978894,-2.6810271374885,-0.616435097493675,-4.19180076367782,-0.497486014102913,-0.470893254860208,-2.4044022334609,0.634932906295235,1.42906364386016,-5.38306915033281,-0.747189050153124,-2.47803635569928,-2.86001818078024,-0.407763719405754,NA,-0.464430205971107,-0.310959791400635,-2.56569202884387
"2382.MU002.C3.HA.5.79.root.6.11.lane1.NoIndex.L001.sequences",1.05025531504805,1.64317855359862,0.750609637496743,-5.0346512747357,-7.78515453397757,3.05632752295593,-4.83468848687042,0.866690714133013,-4.50275288545564,1.2462104451863,-4.7511838839706,-3.22515236649799,-0.774492987997981,-0.466815208048033,-6.07266294989197,0.942349950139529,-5.46387911641755,-7.28065470562843,1.57314532593143,-5.84147758938005,2.0005206539052,-6.72120038704414,1.52925012422226,1.29968212075425,-5.77894734697106,-0.942186753718213,-6.89339270727369,-6.50993706417085,-4.0193032652001,-5.36479093067038,-2.4393292592466,-0.777166451374818,-6.41232396586284,2.08832512561502,0.521511380614032,-6.79377498174539,-0.464430205971107,NA,-6.76414642626712,2.49439304537075
"2382.RU006.C181.RH.2.147.root.6.11.lane1.NoIndex.L001.sequences",0.348983178725871,0.694421277226197,0.326676544457721,-4.45810570631626,-5.99370300269976,1.40277395232144,-3.56033531584233,0.209891347690478,-5.36678390791989,0.65928417571211,-6.92962215773576,-2.40272533177634,-0.810375421103331,-0.128291982070116,-5.09431585873714,0.522606720252474,-8.07672032392359,-6.68182343909541,0.805718723815519,-7.31164678578767,0.831756739205771,-6.81278829311959,0.0750651584193,0.372434168921047,-4.92544049588427,-0.496947078970263,-6.4372544586323,-6.31997458085092,-2.94180099177626,-6.60971191005781,-1.78005988823414,-0.531336007292358,-7.31455529349779,1.04035293796767,0.0873801111614366,-7.98600052562831,-0.310959791400635,-6.76414642626712,NA,1.22109504692094
"1642.MS00531",-2.74352401233463,-1.44400710019807,-4.31035630875657,1.543008609688,1.41071636237949,-4.09232595372145,1.75584764366377,-4.13140764003043,7.55569182936467,-3.69908842201015,7.3623100306951,7.3930873824087,-3.31394319069032,-3.07560963149353,1.98972476751953,-3.48418538989023,7.97068234297048,0.603151408462984,-3.39254301092597,7.75076854622951,-4.23950079632048,1.24964545225814,-4.47939716018224,-4.10361838936229,0.505381464482808,-2.0031981686673,3.62902436500194,2.81123945726779,1.0063489825691,6.47330333005932,7.72945969779763,-2.54246529035955,0.578064189532425,-4.86693189343123,-4.07297987856539,0.53793051141258,-2.56569202884387,2.49439304537075,1.22109504692094,NA
