"","1642.MS00452","1642.MS00365","2382.SH004.C1.RH.4.617.rhizo.9.12.lane7.NoIndex.L007.sequences","1001.SKB7","2382.SH007.C6.RH.3.713.root.9.12.lane7.NoIndex.L007.sequences","2382.RU006.C181.RH.5.797.rhizo.9.12.lane7.NoIndex.L007.sequences","2382.SH008.C6.HA.1.SH008.rhizo.rhizo.9.12.lane7.NoIndex.L007.sequences","1642.MS00574","2382.DPOO1.C1.HA.1.228.root.9.11.lane1.NoIndex.L001.sequences","2382.SH005.C3.RH.4.668.root.9.12.lane7.NoIndex.L007.sequences","2382.GM.181.R4.rhizo.10.12.lane7.NoIndex.L007.sequences","2382.SH007.C6.RH.5.722.rhizo.9.12.lane7.NoIndex.L007.sequences","2382.SH008.C6.HA.1.103.root.6.11.lane1.NoIndex.L001.sequences","2382.DPOO1.C1.HA.4.243.root.9.11.lane1.NoIndex.L001.sequences","2382.SH008.C6.HA.1.328.root.9.11.lane1.NoIndex.L001.sequences","2382.SH004.C1.RH.5.423.root.4.12.lane7.NoIndex.L007.sequences","2382.HE003.C181.HA.1.353.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00558","2382.SH004.C1.RH.2.208.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00630","1642.MS00624","1642.MS00546","1642.MS00430","1642.MS00343","2382.RU006.C181.RH.4.593.root.4.12.lane7.NoIndex.L007.sequences","1642.MS00597","2382.GM.181.R1.rhizo.10.12.lane7.NoIndex.L007.sequences","1642.MS00468","2382.HE003.C181.HA.2.127.root.6.11.lane1.NoIndex.L001.sequences","1642.MS00434","1642.MS00427","1642.MS00359","1642.MS00424","1642.MS00561","2382.SH005.C3.RH.2.457.rhizo.4.12.lane7.NoIndex.L007.sequences","2382.DPOO1.C1.HA.4.443.root.4.12.lane7.NoIndex.L007.sequences","1642.MS00586","1642.MS00353","1642.MS00396","2382.MU002.C3.HA.3.687.rhizo.9.12.lane7.NoIndex.L007.sequences"
"1642.MS00624",-0.906664879565854,-1.21116091005015,5.92198485224325,1.35536892750158,0.960903077378603,8.46705797722845,6.8553347867458,-1.8369750381725,1.45400960278757,2.59954924091977,6.17024964818365,6.56259603364134,3.50160100037061,0.746540487762485,2.90124201976849,4.55845277645165,0.955821357487768,-1.29987124374643,2.2742249499166,-2.51311484428398,NA,-1.05886812049125,-2.05430348471724,-1.86157247868333,2.19527447069687,0.0115896300435699,1.76683697563776,-2.01483041126809,1.76578298143797,-1.71934712413418,-1.49659838764277,-1.43613197541995,-1.74029184735437,-2.61689095567715,6.63369379334644,1.55702330607551,-1.95411404535005,-2.02916075825132,-1.0302512719706,6.8647773337239
"1642.MS00546",-2.09600112949622,-1.28352885583103,0.905465461277162,0.36164083646891,0.0662030923998875,3.43480015591639,1.66682532551051,-2.72004606283918,0.260046397411464,0.355408581984386,1.23058740661831,1.77254805587073,1.60979838498584,-0.0979050559893772,0.615666723459842,0.613612291395561,-0.163538221949362,-4.50756701874719,0.203352343850966,-4.05773293264809,-1.05886812049125,NA,-3.19134510474675,-1.26460384065071,0.40756953262669,-4.61748555882958,-0.231428516866101,-3.72939060555668,-0.39673234648573,-3.10194102277133,-2.35640441107748,-1.41839017334834,-3.82591876322481,-4.60028606187594,1.92773587744414,0.106068068697627,-4.00047436365327,-1.58083554027407,-2.60539761830588,2.25759062514761
"1642.MS00430",-2.08141162791425,-2.79799889688471,4.13751085986781,0.890677178091185,-0.391127922430444,7.18386098562417,5.17452916159076,-3.83813510648756,-0.609725389645317,0.187021079404465,3.20890536909535,3.51307045267041,0.417797894019493,-0.747496545509267,0.0799838019107575,3.01369520870673,-0.569181821176114,-4.13662787350646,0.275704813881867,-3.9934663793792,-2.05430348471724,-3.19134510474675,NA,-4.14128255643732,-0.0629574032425823,-2.78454536908896,0.964029864055595,-3.03166824942569,-0.829748562592478,-4.78810117646969,-2.14774598537901,-2.97712901936097,-4.96571020369033,-3.34557520691097,4.2227310621476,-0.126924151702354,-3.65147148785768,-3.33522036503039,-3.72094351960101,5.30256651207741
"1642.MS00343",-2.48383553899156,-4.03257188280131,0.610466288268413,-0.255994802763451,0.52021903310673,2.49238008218725,1.83552389073581,-3.22393489114544,-0.533649467530325,-0.277688413734507,-0.910726117028449,1.10818178628855,-0.618639727295104,-0.987850808572407,-0.565216403822249,0.311399623885968,-0.697997469177978,-2.27015965378719,-1.07055853533054,-2.81614183093667,-1.86157247868333,-1.26460384065071,-4.14128255643732,NA,-0.329301092862682,-1.3068125201832,-2.28074328385454,-2.0681441192967,-1.4643051794331,-3.18116746769074,-2.70280111196151,-4.76309271793968,-4.93355360250044,-2.40047571718727,0.460275536133297,-0.774411015636613,-1.74326775482986,-6.20046754340045,-3.91716430844774,1.40931473833012
"2382.RU006.C181.RH.4.593.root.4.12.lane7.NoIndex.L007.sequences",0.247253492394061,-0.677969020746479,-2.51393237521772,-1.64026885701638,-2.41069589951423,-5.72107165205613,-2.3177839068922,1.71445145009786,-2.80642161795628,-2.98643382433016,-1.37828121594186,-2.32070613048786,-2.86343885374997,-2.45706283463622,-2.79303033496729,-2.59655119774733,-2.40142684926451,0.846159315200578,-2.34377794227279,0.463745160949535,2.19527447069687,0.40756953262669,-0.0629574032425823,-0.329301092862682,NA,0.639790956228294,-2.56985071545635,0.760648658377506,-2.4310565246464,0.567512845999845,-0.280114988366743,0.27531971206229,-0.259426488655815,0.474507732998102,-2.43915416014045,-2.56261702185031,2.03004598575612,-0.656143629536727,0.610069016502223,-1.93805162534675
"1642.MS00597",-1.52903173582295,-1.34971665611718,4.50357662306391,1.22368958347671,0.730594791658718,8.34637796046128,5.67201363072824,-3.75856046666704,0.96350061072612,1.45354767491869,4.17865101648896,4.27917357168614,1.4031050898384,0.314187691065117,2.06478884988552,3.45748544539786,0.184844006875176,-3.80169809556623,1.12614978385055,-3.64894011924261,0.0115896300435699,-4.61748555882958,-2.78454536908896,-1.3068125201832,0.639790956228294,NA,1.53225782475651,-3.84177196513249,0.541713406322006,-2.85631154643319,-1.72530020182122,-1.21222144461272,-3.57183182646161,-4.40570159424392,4.83773603214643,1.07055448017329,-3.8080846461386,-2.10198426774967,-1.92249746692988,5.84412952505718
"2382.GM.181.R1.rhizo.10.12.lane7.NoIndex.L007.sequences",-0.0586769488513071,-1.10768947561437,-8.16640741256831,-0.182514670153761,-3.5082539433127,-8.37950402703612,-8.58969891191482,0.635580398179708,-4.27283505236396,-5.44423850682797,-6.93072252254826,-8.39704643591744,-6.16274941153856,-2.84708382687745,-3.9681104325741,-6.17878088951224,-2.95473365542878,1.35226201034681,-4.31475192990754,1.76070213875671,1.76683697563776,-0.231428516866101,0.964029864055595,-2.28074328385454,-2.56985071545635,1.53225782475651,NA,-0.625130778628137,-5.96987776032099,3.80745876284485,0.237871136068972,-1.49633566890977,-1.12293832456408,0.510694918198361,-5.5174054426967,-4.68733873018425,5.35498910209024,-1.98256937944846,2.30837476238498,-5.75085568304763
"1642.MS00468",-2.92906131213198,-2.20551020305411,2.23783192841409,0.7998813665231,0.362320262445865,4.97669130304224,2.87545938736371,-3.71329684241702,0.897519900718224,1.03715236880457,0.743796010502721,3.59757627954316,2.84343536468324,0.180774786074709,0.431481183183073,1.15664853423038,0.015138432742211,-3.23392248515748,1.42698650041062,-4.8338807677166,-2.01483041126809,-3.72939060555668,-3.03166824942569,-2.0681441192967,0.760648658377506,-3.84177196513249,-0.625130778628137,NA,0.31124039761829,-3.48941591643777,-1.96532093532457,-2.56703586702598,-5.07009929525213,-3.3330807894798,4.64972414646731,0.870802763894972,-2.75924833776902,-2.93008862669421,-3.05850986550951,3.15458010473289
"2382.HE003.C181.HA.2.127.root.6.11.lane1.NoIndex.L001.sequences",-0.337227874990187,-1.87851542137801,-7.51987553371921,-2.33592056346204,-4.99684073595424,-5.68960251699055,-6.17888167933987,1.19002028203402,-4.23523460954721,-5.25041341578306,-4.11617739065302,-4.38377577722589,-5.83737157658847,-5.12271535103166,-5.16965941738479,-7.28455382619047,-3.68635701970065,0.0299436615094285,-5.70777732323935,0.822755607391736,1.76578298143797,-0.39673234648573,-0.829748562592478,-1.4643051794331,-2.4310565246464,0.541713406322006,-5.96987776032099,0.31124039761829,NA,0.782422476797041,-0.749703142103831,-1.40889953927043,-1.31658260203227,-0.140631623705015,-6.32005452616431,-5.620837877424,2.87401044110766,-1.79520936990851,0.854444333258316,-4.84627495393528
"1642.MS00434",-2.53690258765997,-1.97505368099591,5.29148441397209,1.26497409075702,0.762464534873685,8.44874945182397,6.63926623119821,-4.20637702915047,0.919143237570331,1.56432086259638,5.3644786844503,5.47867222354566,2.22542347111839,0.317347992009376,1.81591703149235,3.64000664487391,0.393317409666237,-4.71714152894022,1.61255415650398,-4.52010500776609,-1.71934712413418,-3.10194102277133,-4.78810117646969,-3.18116746769074,0.567512845999845,-2.85631154643319,3.80745876284485,-3.48941591643777,0.782422476797041,NA,-2.08156787065904,-3.40056165875942,-4.80094070059318,-3.99442769901795,5.47208796683855,0.943296843604174,-5.15834676426781,-3.36901396732046,-4.52221805575102,6.1922903962402
