"","2382.SH004.C1.RH.4.15.root.6.11.lane1.NoIndex.L001.sequences","2382.SH005.C3.RH.5.473.root.4.12.lane7.NoIndex.L007.sequences","2382.DPOO1.C1.HA.3.438.root.4.12.lane7.NoIndex.L007.sequences","2382.SH007.C6.RH.2.707.rhizo.9.12.lane7.NoIndex.L007.sequences","1642.MS00371","1001.SKD8","2382.SH005.C3.RH.3.662.rhizo.9.12.lane7.NoIndex.L007.sequences","1642.MS00386","1642.MS00567","2382.RU006.C181.RH.4.792.rhizo.9.12.lane7.NoIndex.L007.sequences","1642.MS00517","1642.MS00621","1642.MS00466","2382.HE003.C181.HA.4.768.root.9.12.lane7.NoIndex.L007.sequences","2382.MU002.C3.HA.5.298.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00361","1642.MS00446","1642.MS00595","2382.RU006.C181.RH.4.592.rhizo.4.12.lane7.NoIndex.L007.sequences","1642.MS00524","2382.SH004.C1.RH.2.7.root.6.11.lane1.NoIndex.L001.sequences","2382.SH005.C3.RH.2.258.root.9.11.lane1.NoIndex.L001.sequences","2382.DPOO1.C1.HA.3.437.rhizo.4.12.lane7.NoIndex.L007.sequences","1642.MS00591","1642.MS00395","1642.MS00449","1642.MS00421","1642.MS00375","2382.MU002.C3.HA.4.75.root.6.11.lane1.NoIndex.L001.sequences","1642.MS00491","2382.DPOO1.C1.HA.2.633.root.9.12.lane7.NoIndex.L007.sequences","1642.MS00635","2382.SH007.C6.RH.4.318.root.9.11.lane1.NoIndex.L001.sequences","2382.DPOO1.C1.HA.4.442.rhizo.4.12.r1.lane7.NoIndex.L007.sequences","1642.MS00619","1642.MS00432","2382.MU002.C3.HA.2.283.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00604","2382.HE003.C181.HA.4.568.root.4.12.lane7.NoIndex.L007.sequences","1642.MS00474"
"2382.SH004.C1.RH.2.7.root.6.11.lane1.NoIndex.L001.sequences",-7.67723551330358,-3.96264981648282,-5.03712483300281,-1.892968319767,-0.983811395831812,-5.0547543835205,1.00278394007797,-0.979686288735921,-0.0297594793038331,-5.48652351325084,-0.599449151451871,0.56178721305853,-0.0626613075513929,-5.78053293859272,-4.42118168741037,-0.967642362241203,3.05409623462945,-0.0152321697147032,-1.90999823434559,0.550580055173953,NA,-5.53623238801147,-3.7343937110226,0.416901288689016,-0.674557706320827,0.150672318060809,-0.702702217959526,-0.211001996798749,-5.28098160156523,-0.169174985336593,-4.39431508329001,0.633745172454802,-5.95164145084949,-3.78684308675583,0.973948830058148,-0.533825266679705,-3.58953715185782,0.314355077292916,-6.45220647114185,0.0269341912965764
"2382.SH005.C3.RH.2.258.root.9.11.lane1.NoIndex.L001.sequences",-6.64798735271326,-3.2641546471609,-7.17036985306522,-2.69544706636442,-0.212580462834029,-3.51263692015223,-0.265531600299534,-0.574552191214001,1.23747368142279,-5.48353864356144,-0.0493215939601627,2.14072202134676,0.804413617561388,-5.41727388078834,-7.07134880991319,-0.45821695806417,3.64485445702332,0.338084947346121,-3.28152679247052,1.78289524125824,-5.53623238801147,NA,-6.58725751195271,1.14602509569331,-0.153740102721107,1.30038338295856,-0.28532639246771,1.43125296481574,-7.88985391863266,0.453483029697452,-4.0033267618862,2.11900518809753,-6.6900996715965,-5.4046295137541,2.4436750948191,-0.0953976272379309,-8.26220532827862,0.984052712035482,-5.99413776891097,1.09663641415049
"2382.DPOO1.C1.HA.3.437.rhizo.4.12.lane7.NoIndex.L007.sequences",-5.10489303587592,-4.79200416395581,-5.0762898714828,-5.58788825321898,1.3866381494127,-2.32526804603078,-7.64675815800234,-0.340945732359598,3.79444089700242,-7.13781589720678,0.259869979675265,5.36999690520816,2.01201368449244,-5.79654948042235,-6.07719760935027,1.26234967571067,2.64673658678529,-0.0501490882022182,-5.28221227733077,4.26764737543998,-3.7343937110226,-6.58725751195271,NA,0.752726193412455,0.669671017869218,4.51177448856277,0.823651121986658,3.14219595738676,-4.08787749179016,2.06994752900167,-5.52103027772128,7.36673457646874,-5.70175263496686,-6.8999269139244,6.98532573707856,0.483866448281249,-4.14707465721818,1.92682049736928,-6.22298340199774,4.28226044419576
"1642.MS00591",0.665719330106462,-0.358216180236104,-1.16764074342942,2.00858148599936,-2.64242396600369,-0.376480838489023,2.94707759756557,-3.73666919074229,-2.58452636746429,2.07302598031441,-2.88650434675415,-2.81034019882888,-3.21844559890145,-0.481996516257517,-0.617691705600975,-3.76588024328708,-2.36867605198303,-3.20764956535197,3.62679198335482,-2.2177587909416,0.416901288689016,1.14602509569331,0.752726193412455,NA,-3.34449374007977,-3.01657377061713,-3.49115395085706,-3.17505099982197,-0.306810168654305,-2.45401678244157,-1.2298296552719,-2.49421660425504,-0.802913175734629,1.11244073539178,-2.10763584727237,-3.05079038269067,-1.3632157247521,-2.65665353874548,-0.880953042227301,-2.69065259441613
"1642.MS00395",-0.0509792805936194,-0.816078343535226,-1.02245850949655,0.760831658721423,-2.33657723103294,-0.741678140938549,4.63645772161818,-5.7880765199535,-5.69117505811767,0.907783336901669,-6.62440471284387,-2.74318620557707,-5.7381733711716,-0.654032390428416,0.0154323799677312,-5.03730724218472,-4.03380512092245,-4.3654608204307,6.39386800243861,-3.82721260515051,-0.674557706320827,-0.153740102721107,0.669671017869218,-3.34449374007977,NA,-4.53557533044825,-6.63458991501944,-1.44506437421216,-0.479880437678358,-2.25498940921451,-1.08481613272203,-4.13845045889012,-0.818287005142313,1.01099061792329,-1.40776939579009,-4.29138979501548,-1.08186550697059,-3.00801310581516,-0.971403073728536,-5.40802965775135
"1642.MS00449",2.37636958882663,2.21336873319308,1.14538877701835,5.27316785565498,-1.01853912723125,1.14039231860839,8.84117724118678,-4.94466706996656,-4.6946635614797,7.26417123125496,-3.2888722884743,-2.83550231889356,-1.64520364621295,0.782857721032398,2.5860009276581,-4.02307225393524,-2.17112416649174,-2.90409513415327,8.53215191971137,-2.41251764157427,0.150672318060809,1.30038338295856,4.51177448856277,-3.01657377061713,-4.53557533044825,NA,-4.05083092370041,-2.3768367834406,0.921370881597597,-2.1536520906751,0.923007327863879,-3.09152606759812,1.17714976172055,5.34447158793934,-1.84131123415276,-3.41905338865065,0.388829168579518,-2.43387365397165,0.291539710877137,-3.69575063429174
"1642.MS00421",-0.521125588747849,-1.05592523568515,-1.28245542496207,0.771775082003357,-2.52395048066043,-0.451751075669333,3.88803240630769,-6.08242526397208,-4.92240616128949,1.50054405861296,-5.621179241289,-3.20932781650619,-5.47819967960926,-0.944494192258567,-0.217483788527046,-5.4106370940045,-4.69124078249559,-4.58494425421849,4.09624760400818,-3.70207573707986,-0.702702217959526,-0.28532639246771,0.823651121986658,-3.49115395085706,-6.63458991501944,-4.05083092370041,NA,-2.79232342793708,-0.64052482182998,-3.32708450108205,-1.34368929865275,-3.10878495372925,-0.934190565194372,0.978406478937284,-1.16300803286192,-4.89956156592885,-1.11287873632707,-2.80706019148755,-1.28879030338825,-4.52673838756911
"1642.MS00375",1.6238299170191,0.566305057605425,0.172184741377241,2.80814169601443,-2.25905672602462,-0.312416973609529,5.71241940703845,-4.16219436062738,-3.39736061704097,5.03311925589481,-3.43363317604841,-1.68423872161942,-3.08269461012021,-0.0119188535727733,1.54721655358491,-3.73683033071415,-2.14819606624844,-2.92046356833504,3.61354937536437,-0.428414041190143,-0.211001996798749,1.43125296481574,3.14219595738676,-3.17505099982197,-1.44506437421216,-2.3768367834406,-2.79232342793708,NA,0.498540751920952,-2.22656305020244,-0.0813131389784879,-1.6207143605212,0.226196311801271,3.29540403093692,-1.07704069610667,-1.42705758994444,-0.20158165796969,-1.8422373512978,-0.0559473352748612,-2.04923145917207
"2382.MU002.C3.HA.4.75.root.6.11.lane1.NoIndex.L001.sequences",-6.5749205793849,-3.53970471320887,-5.34422127044444,-3.15186217399379,-0.283648114237682,-4.01029540615508,-1.4999042151546,-0.851568832979733,0.676758449173107,-3.92521601909401,-0.538425853661932,2.1414428960338,0.549086130077206,-5.60559908075831,-6.74741616873031,-0.742970697567507,1.10017621009682,-0.666936072932498,-2.95733033982743,1.34759537020721,-5.28098160156523,-7.88985391863266,-4.08787749179016,-0.306810168654305,-0.479880437678358,0.921370881597597,-0.64052482182998,0.498540751920952,NA,0.252292094935466,-3.8065681321001,1.59701836924295,-6.45008847816843,-3.98428419260951,2.1607624482961,-0.51674520600854,-6.76455682448421,0.72605655256742,-6.07360871838037,0.722803285128214
"1642.MS00491",1.83155042594761,1.34891484569748,0.0779068329381242,2.66478662227972,-2.06885128099177,1.45802808452761,4.83687554267126,-2.62472746150559,-3.01457253974016,3.03769194245205,-2.67985593929148,-1.51856458262484,-2.75092872218345,-0.106012211222726,0.807747324305107,-3.60687465110283,-1.93142057092402,-2.0004145144888,5.2130770356827,-1.44208737577546,-0.169174985336593,0.453483029697452,2.06994752900167,-2.45401678244157,-2.25498940921451,-2.1536520906751,-3.32708450108205,-2.22656305020244,0.252292094935466,NA,-0.19459349690198,-2.68299657514119,0.446711068412869,1.44041160884106,-0.942732766768297,-2.93746830145151,-0.296693325787162,-2.01525079755085,-0.292345027280333,-2.84256330631758
