"","2382.HE003.C181.HA.5.772.rhizo.9.12.lane7.NoIndex.L007.sequences","1642.MS00482","2382.SH008.C6.HA.2.733.root.9.12.lane7.NoIndex.L007.sequences","2382.MU002.C3.HA.1.477.rhizo.4.12.lane7.NoIndex.L007.sequences","2382.MU002.C3.HA.2.683.root.9.12.lane7.NoIndex.L007.sequences","1642.MS00506","2382.SH004.C1.RH.5.423.root.4.12.lane7.NoIndex.L007.sequences","1642.MS00492","1642.MS00402","2382.DPOO1.C1.HA.2.632.rhizo.9.12.lane7.NoIndex.L007.sequences","1642.MS00466","1642.MS00428","1642.MS00359","1642.MS00346","1642.MS00431","2382.SH007.C6.RH.4.517.rhizo.4.12.lane7.NoIndex.L007.sequences","1642.MS00457","1642.MS00596","2382.SH004.C1.RH.4.618.root.9.12.lane7.NoIndex.L007.sequences","2382.SH004.C1.RH.3.412.rhizo.4.12.lane7.NoIndex.L007.sequences","1642.MS00460","1642.MS00471","2382.SH008.C6.HA.5.547.rhizo.4.12.lane7.NoIndex.L007.sequences","1642.MS00541","1642.MS00335","1642.MS00342","2382.MU002.C3.HA.3.488.root.4.12.lane7.NoIndex.L007.sequences","2382.GM.181.R3.rhizo.10.12.lane7.NoIndex.L007.sequences","1001.SKB7","1642.MS00371","2382.SH004.C1.RH.3.11.r1.root.6.11.lane7.NoIndex.L007.sequences","1642.MS00585","2382.SH007.C6.RH.3.512.rhizo.4.12.lane7.NoIndex.L007.sequences","2382.MU002.C3.HA.2.482.rhizo.4.12.r1.lane7.NoIndex.L007.sequences","2382.DPOO1.C1.HA.1.627.rhizo.9.12.lane7.NoIndex.L007.sequences","1642.MS00505","1642.MS00419","2382.RU006.C181.RH.3.588.root.4.12.lane7.NoIndex.L007.sequences","2382.MU002.C3.HA.5.298.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00512"
"2382.SH004.C1.RH.3.11.r1.root.6.11.lane7.NoIndex.L007.sequences",-5.45855877797347,2.31869932366614,-5.64496442563424,-2.45655123955147,-6.86001394660308,0.284114621517058,-7.20305977578498,1.56427024687081,0.316786513099831,-2.46745161675506,1.10587119476339,0.312786918547235,-0.825724936950757,-1.48434937310761,-0.282192533457791,-4.20022704389054,0.612624551767106,1.47263490310128,-7.12831379749977,-5.60791756018123,0.858316728510326,0.401092379413344,-4.67419413891488,1.01106474349182,-0.770748693600276,0.128518823106466,-6.08778444230017,-3.11202853805284,-4.03637902805493,-0.106355363799081,NA,0.999055962413546,-2.88205936732071,-4.15597637963485,-2.14973452844476,-0.424887963089964,1.09816099187787,-5.29452885054588,-6.15361933975204,0.349044114668066
"1642.MS00585",2.43141599436349,-4.0417590561989,1.33188670213021,7.00836447368829,1.5639153604715,-5.76745508582321,4.00520128346707,-4.18050297458819,-3.39117107582226,5.24339750450467,-2.79049370034999,-3.688481954552,-1.95310530722884,-0.866015325494796,-4.30301508632138,3.24682369484752,-5.79919452748631,-3.23704036529389,1.99672552813999,6.18151606164485,-3.85686424623888,-5.31294206705933,4.71279816078331,-5.64377200325334,-3.10509527658438,0.864357225286066,0.784026192308424,3.4053716445755,1.22200759228366,0.020110209924776,0.999055962413546,NA,5.41693464632948,7.27500216303278,5.43544520558876,-4.28075126383327,-3.75646525003294,0.896325719951329,1.63093469362624,-6.22290150153419
"2382.SH007.C6.RH.3.512.rhizo.4.12.lane7.NoIndex.L007.sequences",-10.3236326121882,7.90324337335902,-4.2619008459412,-6.59068243750887,-5.3788310062501,0.859264733568148,-4.70706355013848,7.1005268811471,5.61273185371875,-7.910098055273,2.69303521353586,1.69947386331151,-0.785599970887858,-0.706853606034897,-0.127455998001445,-8.6043335250802,5.36206366655174,8.55171569105619,-5.34445475661431,-8.3772407029843,6.60889586944405,1.07867235570421,-7.87123759808496,7.22750375868701,-0.342624326777694,-0.129629643266897,-5.90755800119395,-8.43060150524068,-3.06977075402538,0.199657199367641,-2.88205936732071,5.41693464632948,NA,-8.82767293932925,-7.51751381018297,0.00571557378595288,4.75834014305541,-5.19506239254015,-5.37800888022471,1.48600845798165
"2382.MU002.C3.HA.2.482.rhizo.4.12.r1.lane7.NoIndex.L007.sequences",-7.41302868510357,7.06623528940834,-4.90076426983996,-7.27095913965061,-4.28273860198524,1.79814841506356,-5.26905538513842,8.29441626305858,6.56476032670949,-8.32736409174899,3.36108530418319,3.4462815402255,-0.237180113733143,0.278343348291523,0.206366712966649,-7.5171836184482,5.8052806156104,7.67168389898356,-3.67434637151424,-8.28758151654638,8.15823744202223,1.60773692307097,-9.00855385742175,9.55509561655684,0.667394980537153,3.84977624640311,-7.03086698321279,-6.83219888307348,-1.55319889108826,1.54369919654666,-4.15597637963485,7.27500216303278,-8.82767293932925,NA,-8.38349404879604,0.618308639603387,5.06908209671427,-4.80159834826463,-5.72266186656682,2.51866557747234
"2382.DPOO1.C1.HA.1.627.rhizo.9.12.lane7.NoIndex.L007.sequences",-9.05751488803512,9.70844497919495,-3.46146346430818,-7.85798814416803,-4.61232447447644,6.13444585937028,-4.80776020370613,8.45757062215964,7.51188963256282,-7.74798425091877,9.12033525527048,4.78422439872914,1.15187890824932,1.18373108960729,2.9730519721079,-8.35744505104731,6.15644751301437,8.93787389293779,-3.62587935420041,-9.2300665279257,8.08354524676888,7.3261603026448,-10.0560878647814,9.85398653952499,1.80349253582945,1.73308686227153,-4.58361832749226,-9.93986660202793,-1.35235060793145,2.99394825982544,-2.14973452844476,5.43544520558876,-7.51751381018297,-8.38349404879604,NA,5.93880389925749,5.51209509794979,-3.39626270433646,-5.33604167808276,7.10202315018478
"1642.MS00505",-0.308264099844777,-4.07319518018047,-0.61465589750936,0.539785922614893,-0.411764748026267,-4.69201893606951,-0.129110973387324,-4.82486102185856,-2.7038489219348,2.68916584277727,-5.65634856640238,-4.48453668874026,-2.624831297479,-2.41897168464047,-3.21642175178642,-0.166757629389369,-4.09753294831342,-3.29897757136831,-0.323355865546463,0.346323875363829,-4.23020596535449,-5.05494166652389,0.135275672888544,-6.93734256839166,-2.63942046995299,-0.398660409760097,-0.699296202198175,-0.32572379516787,-0.495736869423132,-1.29569545652251,-0.424887963089964,-4.28075126383327,0.00571557378595288,0.618308639603387,5.93880389925749,NA,-3.49070250246338,0.237901241339766,-0.457908816904817,-4.48030075275822
"1642.MS00419",3.1413852896474,-4.87829439974763,0.99008095338313,6.05370806575599,1.64372469008635,-4.31669467500669,3.66352087216246,-3.85959335382657,-2.32074030930002,4.71314947133874,-3.38977049323405,-3.16923938406707,-3.72007736738162,-2.28448437298562,-5.69825635579104,3.0025277003329,-4.12170893700869,-4.53536573115988,1.31613234374197,4.79421119083742,-1.17534870856891,-5.13798666534898,3.87713843368134,-2.4053756286904,-2.49185031812305,0.457171251147863,1.60640171748773,3.34715542777878,1.18276764921961,-1.01188281684079,1.09816099187787,-3.75646525003294,4.75834014305541,5.06908209671427,5.51209509794979,-3.49070250246338,NA,1.30813141956724,2.24569206001192,-4.27593404541187
"2382.RU006.C181.RH.3.588.root.4.12.lane7.NoIndex.L007.sequences",-6.58138655725615,2.81261126283577,-5.36765171362389,-4.72144910102128,-5.59871329094078,1.34829968545229,-6.9389906454889,2.14725973526728,0.618013329141911,-4.41562470655483,2.47430711860793,0.21010053494622,-1.29128222781801,-2.03862975881925,-0.0642635096817585,-5.2686211698088,0.569998857192771,1.73734397501365,-6.13027182715094,-5.9929332522207,1.24349532556318,0.502185470026603,-5.64596744467148,1.89243135300962,-0.816618851405381,-0.166585441066568,-7.15981514030539,-5.59188747785579,-3.92120758033447,0.115808267341655,-5.29452885054588,0.896325719951329,-5.19506239254015,-4.80159834826463,-3.39626270433646,0.237901241339766,1.30813141956724,NA,-5.55211283335262,0.77002396695852
"2382.MU002.C3.HA.5.298.root.9.11.lane1.NoIndex.L001.sequences",-6.39150534356435,2.56700777457645,-6.23239408643672,-5.63494058679476,-6.7762562549748,-0.122104021202786,-5.88684375355983,2.82632319198664,1.44844388508489,-4.61642712287155,1.21585709266919,0.209455047027091,-1.44800925899108,-2.14664935963535,-0.824320538880855,-5.33454421584561,1.20556390902588,2.26056616552155,-4.96039910099125,-6.22734331239154,2.78504865971581,0.173786381681968,-6.11231201578235,2.68567888033152,-1.1841390646636,-1.43012057955476,-7.56610102642319,-6.37860795217226,-4.29980040334315,-0.972146889907778,-6.15361933975204,1.63093469362624,-5.37800888022471,-5.72266186656682,-5.33604167808276,-0.457908816904817,2.24569206001192,-5.55211283335262,NA,0.33876088285165
"1642.MS00512",1.37300148741602,-4.72622566336395,0.54688479619361,2.73706141760451,0.45518076418489,-5.67582458259214,1.02270250992456,-4.49706685290171,-3.16948366845763,3.8035023374844,-6.68110874580722,-5.36666640718813,-3.17912753428809,-2.93121071248646,-5.17789107727002,1.55881260066012,-5.38418853988062,-4.48118494046091,0.39001743379663,2.74105726233459,-4.21104501998686,-4.82758146188513,2.46669932282827,-5.18573234727152,-3.69045783988974,-1.32931442906965,0.277661878609317,1.12244410941785,0.0994375083079785,-2.70381066105394,0.349044114668066,-6.22290150153419,1.48600845798165,2.51866557747234,7.10202315018478,-4.48030075275822,-4.27593404541187,0.77002396695852,0.33876088285165,NA
