"","1642.MS00473","1642.MS00500","1642.MS00365","1642.MS00415","1642.MS00629","1642.MS00582","1642.MS00634","1642.MS00444","1642.MS00621","1642.MS00341","2382.SH008.C6.HA.2.532.rhizo.4.12.lane7.NoIndex.L007.sequences","2382.SH005.C3.RH.4.668.root.9.12.lane7.NoIndex.L007.sequences","1642.MS00410","2382.SH004.C1.RH.5.623.root.9.12.lane7.NoIndex.L007.sequences","1642.MS00482","1642.MS00399","1642.MS00605","2382.SH008.C6.HA.4.743.root.9.12.lane7.NoIndex.L007.sequences","1642.MS00542","1642.MS00497","2382.SH005.C3.RH.2.657.rhizo.9.12.lane7.NoIndex.L007.sequences","2382.SH007.C6.RH.3.712.rhizo.9.12.lane7.NoIndex.L007.sequences","2382.MU002.C3.HA.2.683.root.9.12.lane7.NoIndex.L007.sequences","2382.MU002.C3.HA.2.482.rhizo.4.12.lane7.NoIndex.L007.sequences","1642.MS00360","2382.DPOO1.C1.HA.2.433.root.4.12.lane7.NoIndex.L007.sequences","1642.MS00606","1642.MS00597","1642.MS00638","2382.SH007.C6.RH.5.522.rhizo.4.12.lane7.NoIndex.L007.sequences","1642.MS00587","2382.RU006.C181.RH.5.798.root.9.12.lane7.NoIndex.L007.sequences","2382.DPOO1.C1.HA.5.647.rhizo.9.12.lane7.NoIndex.L007.sequences","2382.DPOO1.C1.HA.2.633.root.9.12.lane7.NoIndex.L007.sequences","2382.RU006.C181.RH.5.398.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00432","2382.GM.181.R1.rhizo.10.12.lane7.NoIndex.L007.sequences","1642.MS00485","2382.GM.181.R3.root.10.12.lane7.NoIndex.L007.sequences","1642.MS00558"
"2382.SH005.C3.RH.2.657.rhizo.9.12.lane7.NoIndex.L007.sequences",0.0795526589007,0.0799487147282,0.0807916672872,0.0843806110501,0.0752784600128,0.0955835438952,0.080891532311,0.0957544731655,0.0877666986701,0.078951514837,0.0242573469216,0.048821463771,0.0803772639252,0.0426056913481,0.1012215316538,0.0896415351816,0.0939945483439,0.0384176601823,0.0920081080116,0.0895262706508,0,0.0229609599969,0.0411127184961,0.0242990327829,0.0829863092303,0.0401538854347,0.092508148238,0.0840292089347,0.0836893043223,0.0221360354731,0.1040320446049,0.0497179080393,0.02428645824,0.0328362721721,0.046159580171,0.0787011782353,0.0318226949958,0.1032256746547,0.0566350595616,0.087232245821
"2382.SH007.C6.RH.3.712.rhizo.9.12.lane7.NoIndex.L007.sequences",0.0823748085003,0.0845575765559,0.0788415782735,0.0868880636684,0.0772462699222,0.1010766204023,0.0891484210957,0.0971620441786,0.0891717848854,0.0755261624271,0.0199772424011,0.0486196730546,0.0827220950944,0.0423570576437,0.1070285876151,0.0890892195768,0.094030639804,0.0367752336759,0.091374270932,0.0916981956379,0.0229609599969,0,0.0445202511756,0.0274611129429,0.081064928363,0.0426911078565,0.0954257526343,0.086471042443,0.0869431276606,0.0218007293716,0.1062308674012,0.0531628158768,0.030042815024,0.0377765780435,0.0504873356016,0.0807369616068,0.0324031763298,0.1068909018329,0.0513152118378,0.0906584880806
"2382.MU002.C3.HA.2.683.root.9.12.lane7.NoIndex.L007.sequences",0.1012268251892,0.0973359791689,0.0902607498101,0.1014259542617,0.0974885639187,0.1174899985229,0.1186221786574,0.1100672196276,0.1130052127254,0.0880172264195,0.0413995718042,0.0151483971201,0.1008351444396,0.0209233918268,0.114458750348,0.096903798019,0.1159309983921,0.0162986772136,0.1049602856861,0.1081804643483,0.0411127184961,0.0445202511756,0,0.0429186168216,0.0947668185472,0.017320043327,0.1112228299899,0.1015282763692,0.103668951699,0.0410178202848,0.1172407796742,0.0445458431515,0.0464032303493,0.0190498987012,0.0488298841432,0.0962243572916,0.0502096553931,0.1177249719405,0.0270737532551,0.1025502569239
"2382.MU002.C3.HA.2.482.rhizo.4.12.lane7.NoIndex.L007.sequences",0.0769896510078,0.0806862756383,0.0792596753773,0.0821657240285,0.0733840909361,0.0935214088579,0.0824866642015,0.0922740424601,0.0847748544157,0.0765301153399,0.028035515058,0.0535367958617,0.0775437735741,0.0476491373699,0.1002545714064,0.0868321406151,0.0911945148198,0.043220978888,0.0900864037355,0.0880772168132,0.0242990327829,0.0274611129429,0.0429186168216,0,0.0811615488747,0.0389131482127,0.0899311504266,0.0808497794267,0.0834394300664,0.0250561126306,0.0986231106044,0.0543148656124,0.0268073661447,0.0382556592914,0.0484945500859,0.0754925846531,0.0350065181355,0.1010619875468,0.0623588743813,0.0833916915165
"1642.MS00360",0.0325210592469,0.0348555352535,0.0191927459116,0.0224030858126,0.0391947325719,0.0413806940374,0.0460229571999,0.0274414055073,0.0377360227099,0.01826016507,0.0856620877686,0.0982827163132,0.0278983119911,0.0912484125514,0.0323394137257,0.0233810522017,0.0370957302781,0.0858721937665,0.0339441023856,0.0312687845928,0.0829863092303,0.081064928363,0.0947668185472,0.0811615488747,0,0.0878522532249,0.0397706767245,0.0368025101627,0.0356776824576,0.0817540599874,0.0395222261955,0.0972126400364,0.0866150428603,0.0846608954754,0.0859549708117,0.0273571693693,0.0729157601293,0.0360206212686,0.0872210771554,0.0395261404141
"2382.DPOO1.C1.HA.2.433.root.4.12.lane7.NoIndex.L007.sequences",0.093269490035,0.0895348666834,0.084586393013,0.0942071279539,0.0870133220192,0.1108533551208,0.1124630879341,0.1034538816217,0.1019810270739,0.0825255426571,0.0400055649959,0.0163078544779,0.0933898932432,0.018879030334,0.1093675507397,0.0902608281306,0.1070727732794,0.0168644192961,0.0992059986458,0.1001579959115,0.0401538854347,0.0426911078565,0.017320043327,0.0389131482127,0.0878522532249,0,0.1037292573289,0.0923608420632,0.0978191684368,0.0355805248172,0.1108128366935,0.0399954696694,0.0431813535796,0.0153403223319,0.0449076391815,0.0891423122398,0.0407541449642,0.1137087524758,0.025269227025,0.0953320968164
"1642.MS00606",0.0235596447746,0.0221263722681,0.0431551778598,0.0260357505293,0.025816976391,0.0232177718409,0.0351480639148,0.02733403737,0.0207284558933,0.0375342659652,0.0961549197164,0.1146037462578,0.0236038801728,0.1067592216697,0.0246770142384,0.0245397373841,0.0234028815119,0.1043097685698,0.0214134969559,0.0232772923689,0.092508148238,0.0954257526343,0.1112228299899,0.0899311504266,0.0397706767245,0.1037292573289,0,0.0209731443581,0.0241903151912,0.095033899017,0.0233087666602,0.107941915513,0.0939380130222,0.0976148766802,0.0952019003012,0.0247886593128,0.0808000797875,0.0227539136021,0.1104334737868,0.0246798198684
"1642.MS00597",0.0216113200518,0.0207874782544,0.0359940106452,0.0240314652853,0.0234661102221,0.021732179955,0.0324984452493,0.0282318453754,0.0196226464024,0.0341237229978,0.0863258451856,0.1065087168219,0.0212899433219,0.0965823131375,0.0232343450348,0.0250604866496,0.0234363986955,0.0948956554881,0.0220468723326,0.0229377633533,0.0840292089347,0.086471042443,0.1015282763692,0.0808497794267,0.0368025101627,0.0923608420632,0.0209731443581,0,0.0238303516629,0.0852713447359,0.0232534157315,0.0958564342352,0.0838078175287,0.0877575160196,0.0856242931212,0.0236398978817,0.0714907480007,0.0229674107522,0.0983286487981,0.0236567064956
"1642.MS00638",0.0248899807528,0.0224521654546,0.0344486683746,0.028677290344,0.0253169883154,0.0267843012173,0.027410691152,0.0260539160205,0.0235515488967,0.0326888366711,0.0911790150679,0.1081086676731,0.0251335057407,0.0983476708944,0.0258670690702,0.0263012286247,0.0223944630978,0.0952306187099,0.0235405581434,0.0230162816743,0.0836893043223,0.0869431276606,0.103668951699,0.0834394300664,0.0356776824576,0.0978191684368,0.0241903151912,0.0238303516629,0,0.087904320906,0.0274180345273,0.093855466301,0.0875064332282,0.0905699803341,0.0862820601768,0.0272230106913,0.071832619521,0.0254425649588,0.0953203194051,0.0272016266215
"2382.SH007.C6.RH.5.522.rhizo.4.12.lane7.NoIndex.L007.sequences",0.0802562234865,0.0824905223816,0.0800787204963,0.0852932754417,0.0762073198105,0.0986755822436,0.0867058756873,0.0954868060063,0.0895695550183,0.0768023569251,0.0209479183254,0.0469173897777,0.0805924584713,0.0429798836695,0.1037394742908,0.0890294662963,0.0943417923769,0.0400015063346,0.0915231370694,0.0896971744895,0.0221360354731,0.0218007293716,0.0410178202848,0.0250561126306,0.0817540599874,0.0355805248172,0.095033899017,0.0852713447359,0.087904320906,0,0.1031679345479,0.0495650626554,0.028368351031,0.034396958749,0.046772795368,0.0785596175222,0.0339034065415,0.1045330236479,0.0615002908151,0.0884077768549
"1642.MS00587",0.0250007550534,0.0233273678136,0.0426643360613,0.0250827485994,0.0333918359471,0.0201784450488,0.0432070802871,0.0215179538779,0.0236663431399,0.0404140817972,0.1040331994591,0.1232585238812,0.0254490088408,0.1147327834264,0.0221547708992,0.0234384366182,0.0261693126118,0.1096621564784,0.0217027473724,0.0235694193436,0.1040320446049,0.1062308674012,0.1172407796742,0.0986231106044,0.0395222261955,0.1108128366935,0.0233087666602,0.0232534157315,0.0274180345273,0.1031679345479,0,0.1142585863188,0.1033591517324,0.1060951049662,0.1032797232513,0.024771188008,0.0941072976962,0.0202945652341,0.1153289232445,0.0235294563003
"2382.RU006.C181.RH.5.798.root.9.12.lane7.NoIndex.L007.sequences",0.0900998980492,0.0873740026443,0.083387350069,0.0957301167152,0.0899676923981,0.1119443296405,0.1041547108487,0.1033868645941,0.1108887556151,0.0813486073478,0.0545468057832,0.0432643511023,0.0924269861511,0.0378133369289,0.1086954803107,0.0926277837721,0.115872816614,0.0334001168169,0.0996438835076,0.1066137527216,0.0497179080393,0.0531628158768,0.0445458431515,0.0543148656124,0.0972126400364,0.0399954696694,0.107941915513,0.0958564342352,0.093855466301,0.0495650626554,0.1142585863188,0,0.0672930684206,0.0392601423243,0.0121366510418,0.0886320068296,0.0407798786293,0.1114617953019,0.0350126465865,0.0962250060586
"2382.DPOO1.C1.HA.5.647.rhizo.9.12.lane7.NoIndex.L007.sequences",0.0812775765576,0.0844004025909,0.083658528438,0.0865021054317,0.0786287324666,0.0976884954125,0.0861622109942,0.0965635113879,0.0883675137031,0.0811005228115,0.0252302125109,0.0604923868494,0.0806787618498,0.0534382740661,0.102173484777,0.0918626508514,0.0963058219292,0.0464752806341,0.0941400559424,0.0927424510285,0.02428645824,0.030042815024,0.0464032303493,0.0268073661447,0.0866150428603,0.0431813535796,0.0939380130222,0.0838078175287,0.0875064332282,0.028368351031,0.1033591517324,0.0672930684206,0,0.0356837387572,0.0621025235747,0.080675893514,0.03565031328,0.1050478538933,0.0682364618177,0.0883766256353
